docusaurus_slug,docusaurus_file,mintlify_file,old_url,new_url,status,source_hash,migrated,migrated_hash,migrated_at,manually_checked
/cloud/manage/backups/backup-restore-via-commands,docs/cloud/guides/backups/03_bring_your_own_backup/03_backup_restore_using_commands.md,products/cloud/guides/backups/bring-your-own-backup/backup-restore-using-commands.mdx,https://clickhouse.com/docs/cloud/manage/backups/backup-restore-via-commands,https://private-7c7dfe99.mintlify.app/products/cloud/guides/backups/bring-your-own-backup/backup-restore-using-commands,matched,bd25574ae7b54f32,true,bd25574ae7b54f32,2026-05-08T09:09:20+00:00,false
/cloud/manage/backups/backup-restore-via-ui,docs/cloud/guides/backups/03_bring_your_own_backup/02_backup_restore_from_ui.md,products/cloud/guides/backups/bring-your-own-backup/backup-restore-from-ui.mdx,https://clickhouse.com/docs/cloud/manage/backups/backup-restore-via-ui,https://private-7c7dfe99.mintlify.app/products/cloud/guides/backups/bring-your-own-backup/backup-restore-from-ui,matched,6624ad97c26d04cb,true,6624ad97c26d04cb,2026-05-08T09:09:20+00:00,false
/cloud/manage/backups/configurable-backups,docs/cloud/guides/backups/02_configurable-backups.md,products/cloud/guides/backups/configurable-backups.mdx,https://clickhouse.com/docs/cloud/manage/backups/configurable-backups,https://private-7c7dfe99.mintlify.app/products/cloud/guides/backups/configurable-backups,matched,bbae3e77868408d6,true,bbae3e77868408d6,2026-05-08T09:09:20+00:00,false
/cloud/manage/backups/export-backups-to-own-cloud-account,docs/cloud/guides/backups/03_bring_your_own_backup/01_export-backups-to-own-cloud-account.md,products/cloud/guides/backups/bring-your-own-backup/export-backups-to-own-cloud-account.mdx,https://clickhouse.com/docs/cloud/manage/backups/export-backups-to-own-cloud-account,https://private-7c7dfe99.mintlify.app/products/cloud/guides/backups/bring-your-own-backup/export-backups-to-own-cloud-account,matched,7785d20cd3c8629c,true,7785d20cd3c8629c,2026-05-08T15:04:34+00:00,false
/cloud/manage/backups/overview,docs/cloud/guides/backups/01_review-and-restore-backups.md,products/cloud/guides/backups/review-and-restore-backups.mdx,https://clickhouse.com/docs/cloud/manage/backups/overview,https://private-7c7dfe99.mintlify.app/products/cloud/guides/backups/review-and-restore-backups,matched,83b0182f6dece021,true,83b0182f6dece021,2026-05-08T09:09:20+00:00,false
/cloud/manage/billing,docs/cloud/reference/03_billing/index.md,products/cloud/reference/billing/index.mdx,https://clickhouse.com/docs/cloud/manage/billing,https://private-7c7dfe99.mintlify.app/products/cloud/reference/billing,matched,043aa88b2d4a1d62,true,043aa88b2d4a1d62,2026-05-08T09:09:20+00:00,false
/cloud/manage/billing/overview,docs/cloud/reference/03_billing/01_billing_overview.md,products/cloud/reference/billing/billing-overview.mdx,https://clickhouse.com/docs/cloud/manage/billing/overview,https://private-7c7dfe99.mintlify.app/products/cloud/reference/billing/billing-overview,matched,7f1225166655ebd2,true,7f1225166655ebd2,2026-05-08T09:09:20+00:00,false
/cloud/manage/close_account,docs/cloud/reference/11_account-close.md,products/cloud/reference/account-close.mdx,https://clickhouse.com/docs/cloud/manage/close_account,https://private-7c7dfe99.mintlify.app/products/cloud/reference/account-close,matched,36c5d914275ca5f8,true,36c5d914275ca5f8,2026-05-08T09:09:20+00:00,false
/cloud/manage/cloud-api,docs/cloud/features/06_admin_features/api/index.md,products/cloud/features/admin-features/api/index.mdx,https://clickhouse.com/docs/cloud/manage/cloud-api,https://private-7c7dfe99.mintlify.app/products/cloud/features/admin-features/api,matched,b78c8fb3fd3ca82a,true,b78c8fb3fd3ca82a,2026-05-09T10:10:14+00:00,false
/cloud/manage/cloud-tiers,docs/cloud/features/01_cloud_tiers.md,products/cloud/features/cloud-tiers.mdx,https://clickhouse.com/docs/cloud/manage/cloud-tiers,https://private-7c7dfe99.mintlify.app/products/cloud/features/cloud-tiers,matched,bcb7df3b1a1dae46,true,bcb7df3b1a1dae46,2026-05-08T11:53:27+00:00,false
/cloud/manage/dashboards,docs/cloud/features/03_sql_console_features/04_dashboards.md,products/cloud/features/sql-console-features/dashboards.mdx,https://clickhouse.com/docs/cloud/manage/dashboards,https://private-7c7dfe99.mintlify.app/products/cloud/features/sql-console-features/dashboards,matched,6eeac11681de5506,true,6eeac11681de5506,2026-05-08T09:09:20+00:00,false
/cloud/manage/hyperdx,docs/cloud/features/03_sql_console_features/hyperdx.md,products/cloud/features/sql-console-features/hyperdx.mdx,https://clickhouse.com/docs/cloud/manage/hyperdx,https://private-7c7dfe99.mintlify.app/products/cloud/features/sql-console-features/hyperdx,matched,21ecd23dfcc59665,true,21ecd23dfcc59665,2026-05-08T09:09:20+00:00,false
/cloud/manage/marketplace/,docs/cloud/reference/03_billing/02_marketplace/index.md,products/cloud/reference/billing/marketplace/index.mdx,https://clickhouse.com/docs/cloud/manage/marketplace/,https://private-7c7dfe99.mintlify.app/products/cloud/reference/billing/marketplace,matched,b15b0f51d35014ff,true,b15b0f51d35014ff,2026-05-07T14:49:41+00:00,false
/cloud/manage/monitor/advanced-dashboard,docs/cloud/features/08_monitoring/advanced_dashboard.md,products/cloud/features/monitoring/advanced-dashboard.mdx,https://clickhouse.com/docs/cloud/manage/monitor/advanced-dashboard,https://private-7c7dfe99.mintlify.app/products/cloud/features/monitoring/advanced-dashboard,matched,d41978d5f83b67c1,true,d41978d5f83b67c1,2026-05-08T09:09:20+00:00,false
/cloud/manage/network-data-transfer,docs/cloud/reference/03_billing/04_network-data-transfer.mdx,products/cloud/reference/billing/network-data-transfer.mdx,https://clickhouse.com/docs/cloud/manage/network-data-transfer,https://private-7c7dfe99.mintlify.app/products/cloud/reference/billing/network-data-transfer,matched,c3f98f239bac0836,true,c3f98f239bac0836,2026-05-08T09:09:20+00:00,false
/cloud/manage/openapi,docs/cloud/features/06_admin_features/api/openapi.md,products/cloud/features/admin-features/api/openapi.mdx,https://clickhouse.com/docs/cloud/manage/openapi,https://private-7c7dfe99.mintlify.app/products/cloud/features/admin-features/api/openapi,matched,9bdf3eb7fbb415ea,true,9bdf3eb7fbb415ea,2026-05-09T10:10:14+00:00,false
/cloud/manage/personal-data-access,docs/cloud/reference/09_security/03_compliance/03_personal-data-access.md,products/cloud/reference/personal-data-access.mdx,https://clickhouse.com/docs/cloud/manage/personal-data-access,https://private-7c7dfe99.mintlify.app/products/cloud/reference/personal-data-access,matched,5f4a434da6b62dd9,true,5f4a434da6b62dd9,2026-05-08T09:09:20+00:00,false
/cloud/manage/postman,docs/cloud/features/06_admin_features/api/postman.md,products/cloud/features/admin-features/api/postman.mdx,https://clickhouse.com/docs/cloud/manage/postman,https://private-7c7dfe99.mintlify.app/products/cloud/features/admin-features/api/postman,matched,18dfb0dd6a34e9e8,true,18dfb0dd6a34e9e8,2026-05-08T09:09:20+00:00,false
/cloud/manage/service-uptime,docs/cloud/reference/06_service-uptime.md,products/cloud/reference/service-uptime.mdx,https://clickhouse.com/docs/cloud/manage/service-uptime,https://private-7c7dfe99.mintlify.app/products/cloud/reference/service-uptime,matched,a5cb1320a980bfd4,true,a5cb1320a980bfd4,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres,docs/cloud/managed-postgres/overview.md,products/managed-postgres/overview.mdx,https://clickhouse.com/docs/cloud/managed-postgres,https://private-7c7dfe99.mintlify.app/products/managed-postgres/overview,matched,3187b09c349b1adf,true,3187b09c349b1adf,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/backup-and-restore,docs/cloud/managed-postgres/backup-and-restore.md,products/managed-postgres/backup-and-restore.mdx,https://clickhouse.com/docs/cloud/managed-postgres/backup-and-restore,https://private-7c7dfe99.mintlify.app/products/managed-postgres/backup-and-restore,matched,42a816361856d5c3,true,42a816361856d5c3,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/benchmarks,docs/cloud/managed-postgres/benchmarks.md,products/managed-postgres/benchmarks.mdx,https://clickhouse.com/docs/cloud/managed-postgres/benchmarks,https://private-7c7dfe99.mintlify.app/products/managed-postgres/benchmarks,matched,b039e0902c910e3a,true,b039e0902c910e3a,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/clickhouse-integration,docs/cloud/managed-postgres/clickhouse-integration.md,products/managed-postgres/clickhouse-integration.mdx,https://clickhouse.com/docs/cloud/managed-postgres/clickhouse-integration,https://private-7c7dfe99.mintlify.app/products/managed-postgres/clickhouse-integration,matched,b84b15f4ba1d0b65,true,b84b15f4ba1d0b65,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/connection,docs/cloud/managed-postgres/connection.md,products/managed-postgres/connection.mdx,https://clickhouse.com/docs/cloud/managed-postgres/connection,https://private-7c7dfe99.mintlify.app/products/managed-postgres/connection,matched,73508b541e9a46c4,true,73508b541e9a46c4,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/extensions,docs/cloud/managed-postgres/extensions.md,products/managed-postgres/extensions.mdx,https://clickhouse.com/docs/cloud/managed-postgres/extensions,https://private-7c7dfe99.mintlify.app/products/managed-postgres/extensions,matched,54b34a06cdc46e25,true,54b34a06cdc46e25,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/faq,docs/cloud/managed-postgres/faq.md,products/managed-postgres/faq.mdx,https://clickhouse.com/docs/cloud/managed-postgres/faq,https://private-7c7dfe99.mintlify.app/products/managed-postgres/faq,matched,1d67e99c39e4f231,true,1d67e99c39e4f231,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/high-availability,docs/cloud/managed-postgres/high-availability.md,products/managed-postgres/high-availability.mdx,https://clickhouse.com/docs/cloud/managed-postgres/high-availability,https://private-7c7dfe99.mintlify.app/products/managed-postgres/high-availability,matched,e095d9f7251b1e78,true,e095d9f7251b1e78,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/migrations/clickhouse-cloud,docs/cloud/managed-postgres/migrations/clickhouse-cloud.md,,https://clickhouse.com/docs/cloud/managed-postgres/migrations/clickhouse-cloud,,unmatched,725839242d4ddd4b,false,,,false
/cloud/managed-postgres/migrations/data-validation,docs/cloud/managed-postgres/migrations/data-validation.md,products/managed-postgres/migrations/data-validation.mdx,https://clickhouse.com/docs/cloud/managed-postgres/migrations/data-validation,https://private-7c7dfe99.mintlify.app/products/managed-postgres/migrations/data-validation,matched,76f00527414bfdbd,true,76f00527414bfdbd,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/migrations/logical-replication,docs/cloud/managed-postgres/migrations/logical-replication.md,products/managed-postgres/migrations/logical-replication.mdx,https://clickhouse.com/docs/cloud/managed-postgres/migrations/logical-replication,https://private-7c7dfe99.mintlify.app/products/managed-postgres/migrations/logical-replication,matched,4835fd358af49ebe,true,4835fd358af49ebe,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/migrations/peerdb,docs/cloud/managed-postgres/migrations/peerdb.md,products/managed-postgres/migrations/peerdb.mdx,https://clickhouse.com/docs/cloud/managed-postgres/migrations/peerdb,https://private-7c7dfe99.mintlify.app/products/managed-postgres/migrations/peerdb,matched,992db7d94e3436a2,true,992db7d94e3436a2,2026-05-08T11:53:27+00:00,false
/cloud/managed-postgres/migrations/pg_dump-pg_restore,docs/cloud/managed-postgres/migrations/pg_dump-pg_restore.md,products/managed-postgres/migrations/pg_dump-pg_restore.mdx,https://clickhouse.com/docs/cloud/managed-postgres/migrations/pg_dump-pg_restore,https://private-7c7dfe99.mintlify.app/products/managed-postgres/migrations/pg_dump-pg_restore,matched,37367dda83833402,true,37367dda83833402,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/openapi,docs/cloud/managed-postgres/openapi.md,products/managed-postgres/openapi.mdx,https://clickhouse.com/docs/cloud/managed-postgres/openapi,https://private-7c7dfe99.mintlify.app/products/managed-postgres/openapi,matched,687bc9e7f08b4d2f,true,687bc9e7f08b4d2f,2026-05-09T11:22:25+00:00,false
/cloud/managed-postgres/quickstart,docs/cloud/managed-postgres/quickstart.md,products/managed-postgres/quickstart.mdx,https://clickhouse.com/docs/cloud/managed-postgres/quickstart,https://private-7c7dfe99.mintlify.app/products/managed-postgres/quickstart,matched,26daa2bbb52b818d,true,26daa2bbb52b818d,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/read-replicas,docs/cloud/managed-postgres/read-replicas.md,products/managed-postgres/read-replicas.mdx,https://clickhouse.com/docs/cloud/managed-postgres/read-replicas,https://private-7c7dfe99.mintlify.app/products/managed-postgres/read-replicas,matched,06b6ccad93cdbabc,true,06b6ccad93cdbabc,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/scaling,docs/cloud/managed-postgres/scaling.md,products/managed-postgres/scaling.mdx,https://clickhouse.com/docs/cloud/managed-postgres/scaling,https://private-7c7dfe99.mintlify.app/products/managed-postgres/scaling,matched,bfa696c72cc8966f,true,bfa696c72cc8966f,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/security,docs/cloud/managed-postgres/security.md,products/managed-postgres/security.mdx,https://clickhouse.com/docs/cloud/managed-postgres/security,https://private-7c7dfe99.mintlify.app/products/managed-postgres/security,matched,c90765de4139cbbd,true,c90765de4139cbbd,2026-05-08T09:09:20+00:00,false
/cloud/managed-postgres/settings,docs/cloud/managed-postgres/settings.md,products/managed-postgres/settings.mdx,https://clickhouse.com/docs/cloud/managed-postgres/settings,https://private-7c7dfe99.mintlify.app/products/managed-postgres/settings,matched,1f0c93033fc8d8a8,true,1f0c93033fc8d8a8,2026-05-08T09:09:20+00:00,false
